round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,198
27,198
28,198
29,196
30,196
31,195
32,193
33,192
34,192
35,190
36,189
37,186
38,185
39,184
40,181
41,180
42,180
43,179
44,177
45,175
46,173
47,173
48,173
49,172
50,170
51,168
52,167
53,166
54,164
55,160
56,157
57,155
58,153
59,152
60,150
61,150
62,147
63,146
64,141
65,141
66,140
67,136
68,134
69,132
70,129
71,127
72,125
73,120
74,113
75,111
76,107
77,105
78,104
79,102
80,101
81,100
82,98
83,97
84,96
85,93
86,93
87,91
88,90
89,88
90,88
91,88
92,88
93,86
94,86
95,86
96,83
97,80
98,78
99,74
100,71
