round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,200
27,198
28,198
29,196
30,192
31,190
32,190
33,187
34,185
35,185
36,184
37,183
38,179
39,179
40,174
41,172
42,170
43,169
44,169
45,169
46,169
47,168
48,167
49,165
50,164
51,159
52,157
53,156
54,156
55,155
56,150
57,148
58,148
59,147
60,146
61,146
62,143
63,140
64,138
65,137
66,136
67,136
68,134
69,132
70,129
71,127
72,125
73,123
74,122
75,119
76,117
77,113
78,112
79,109
80,105
81,104
82,102
83,102
84,102
85,97
86,96
87,94
88,91
89,90
90,86
91,86
92,84
93,83
94,80
95,79
96,79
97,76
98,76
99,76
100,75
