round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,199
17,199
18,198
19,196
20,194
21,194
22,193
23,190
24,187
25,184
26,184
27,177
28,176
29,173
30,171
31,169
32,168
33,166
34,165
35,163
36,160
37,158
38,156
39,152
40,152
41,144
42,142
43,137
44,136
45,133
46,131
47,129
48,126
49,123
50,122
51,119
52,119
53,115
54,113
55,112
56,107
57,101
58,96
59,93
60,92
61,89
62,88
63,86
64,84
65,80
66,76
67,71
68,65
69,62
70,59
71,58
72,54
73,53
74,47
75,46
76,44
77,42
78,42
79,41
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
