round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,199
15,199
16,199
17,197
18,197
19,197
20,197
21,196
22,196
23,196
24,195
25,194
26,192
27,192
28,192
29,188
30,187
31,186
32,185
33,183
34,181
35,180
36,179
37,177
38,174
39,171
40,169
41,168
42,163
43,158
44,157
45,156
46,153
47,152
48,149
49,145
50,142
51,138
52,135
53,130
54,127
55,125
56,122
57,122
58,121
59,121
60,119
61,119
62,118
63,118
64,116
65,116
66,115
67,114
68,113
69,111
70,110
71,109
72,108
73,108
74,105
75,103
76,102
77,100
78,100
79,99
80,95
81,95
82,93
83,91
84,89
85,86
86,86
87,86
88,84
89,81
90,80
91,78
92,75
93,73
94,73
95,72
96,70
97,70
98,69
99,67
100,66
