round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,198
25,198
26,196
27,196
28,195
29,195
30,193
31,193
32,191
33,191
34,189
35,188
36,188
37,188
38,188
39,187
40,185
41,185
42,181
43,180
44,179
45,178
46,174
47,173
48,172
49,170
50,169
51,163
52,163
53,160
54,160
55,158
56,157
57,157
58,156
59,156
60,155
61,155
62,154
63,154
64,154
65,152
66,151
67,149
68,148
69,148
70,145
71,144
72,144
73,144
74,143
75,142
76,139
77,136
78,135
79,135
80,134
81,131
82,129
83,128
84,127
85,126
86,125
87,125
88,124
89,123
90,123
91,122
92,121
93,120
94,119
95,119
96,119
97,118
98,118
99,117
100,115
