round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,199
11,199
12,199
13,199
14,199
15,199
16,199
17,197
18,197
19,196
20,193
21,191
22,188
23,188
24,185
25,180
26,174
27,171
28,169
29,168
30,166
31,164
32,163
33,161
34,155
35,153
36,149
37,149
38,143
39,140
40,136
41,136
42,134
43,134
44,133
45,127
46,122
47,117
48,116
49,114
50,113
51,110
52,103
53,103
54,102
55,102
56,100
57,100
58,99
59,96
60,94
61,91
62,89
63,87
64,84
65,80
66,75
67,72
68,71
69,65
70,62
71,62
72,58
73,58
74,53
75,51
76,49
77,47
78,46
79,43
80,42
81,41
82,41
83,41
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
