round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,199
26,194
27,192
28,192
29,191
30,189
31,186
32,183
33,181
34,180
35,177
36,176
37,175
38,173
39,172
40,171
41,170
42,167
43,165
44,164
45,164
46,160
47,158
48,155
49,155
50,154
51,152
52,152
53,149
54,145
55,143
56,142
57,139
58,137
59,133
60,131
61,129
62,129
63,126
64,124
65,122
66,118
67,118
68,118
69,117
70,113
71,112
72,109
73,109
74,106
75,106
76,102
77,99
78,95
79,95
80,94
81,92
82,90
83,87
84,83
85,78
86,78
87,78
88,75
89,74
90,72
91,70
92,69
93,65
94,63
95,60
96,59
97,59
98,58
99,58
100,56
