round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,199
27,197
28,194
29,192
30,189
31,188
32,188
33,187
34,184
35,184
36,182
37,181
38,177
39,171
40,170
41,169
42,168
43,166
44,164
45,161
46,158
47,156
48,154
49,154
50,151
51,150
52,147
53,146
54,146
55,145
56,145
57,145
58,143
59,141
60,139
61,136
62,135
63,131
64,128
65,126
66,125
67,123
68,122
69,120
70,119
71,115
72,114
73,108
74,106
75,106
76,105
77,104
78,103
79,100
80,100
81,100
82,99
83,99
84,98
85,95
86,93
87,89
88,88
89,88
90,86
91,86
92,85
93,84
94,78
95,75
96,72
97,70
98,65
99,64
100,59
