round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,199
19,199
20,199
21,198
22,197
23,196
24,194
25,192
26,191
27,190
28,187
29,186
30,184
31,184
32,182
33,180
34,178
35,177
36,176
37,175
38,172
39,172
40,170
41,164
42,163
43,162
44,162
45,161
46,158
47,156
48,155
49,153
50,152
51,150
52,147
53,146
54,144
55,140
56,136
57,134
58,133
59,129
60,127
61,125
62,123
63,123
64,121
65,121
66,121
67,119
68,115
69,115
70,115
71,115
72,113
73,110
74,109
75,108
76,106
77,103
78,100
79,99
80,99
81,96
82,95
83,94
84,91
85,89
86,87
87,86
88,82
89,80
90,78
91,77
92,75
93,72
94,69
95,65
96,61
97,58
98,56
99,55
100,51
