round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,198
28,195
29,193
30,193
31,191
32,188
33,184
34,180
35,179
36,178
37,175
38,173
39,173
40,171
41,170
42,169
43,168
44,168
45,167
46,165
47,163
48,162
49,159
50,158
51,158
52,158
53,156
54,156
55,155
56,150
57,149
58,148
59,148
60,147
61,147
62,146
63,146
64,144
65,141
66,139
67,135
68,132
69,129
70,128
71,125
72,120
73,118
74,114
75,112
76,111
77,109
78,108
79,106
80,101
81,101
82,100
83,98
84,97
85,95
86,92
87,92
88,91
89,89
90,89
91,88
92,86
93,82
94,81
95,78
96,77
97,77
98,75
99,75
100,74
