round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,197
28,191
29,191
30,189
31,186
32,182
33,179
34,179
35,174
36,174
37,174
38,171
39,168
40,167
41,165
42,163
43,162
44,161
45,158
46,156
47,156
48,154
49,152
50,151
51,151
52,151
53,148
54,147
55,146
56,145
57,144
58,143
59,140
60,137
61,137
62,136
63,133
64,132
65,130
66,128
67,127
68,125
69,121
70,120
71,118
72,118
73,116
74,113
75,111
76,110
77,110
78,110
79,107
80,107
81,106
82,105
83,105
84,104
85,103
86,102
87,98
88,96
89,92
90,92
91,91
92,88
93,84
94,83
95,79
96,75
97,75
98,74
99,71
100,70
