round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,196
19,193
20,191
21,189
22,189
23,184
24,182
25,181
26,178
27,174
28,173
29,171
30,169
31,168
32,165
33,165
34,162
35,162
36,161
37,154
38,151
39,147
40,142
41,140
42,137
43,134
44,133
45,132
46,129
47,126
48,122
49,120
50,118
51,115
52,112
53,109
54,106
55,100
56,99
57,95
58,91
59,89
60,85
61,81
62,77
63,74
64,73
65,73
66,72
67,70
68,68
69,65
70,62
71,62
72,60
73,54
74,54
75,52
76,50
77,49
78,47
79,47
80,45
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
