round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,198
21,197
22,197
23,196
24,194
25,193
26,190
27,187
28,184
29,183
30,182
31,179
32,175
33,173
34,170
35,170
36,170
37,169
38,168
39,165
40,162
41,162
42,160
43,159
44,158
45,156
46,153
47,152
48,150
49,150
50,149
51,148
52,145
53,143
54,137
55,136
56,136
57,134
58,131
59,129
60,127
61,127
62,125
63,123
64,122
65,121
66,121
67,120
68,120
69,120
70,116
71,115
72,113
73,111
74,107
75,102
76,100
77,98
78,96
79,95
80,94
81,93
82,93
83,91
84,86
85,83
86,82
87,79
88,76
89,76
90,75
91,75
92,73
93,72
94,67
95,66
96,65
97,64
98,62
99,60
100,58
