round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,200
27,196
28,195
29,195
30,194
31,191
32,189
33,187
34,187
35,186
36,185
37,183
38,183
39,180
40,176
41,174
42,171
43,168
44,168
45,167
46,164
47,163
48,162
49,160
50,158
51,155
52,153
53,152
54,148
55,148
56,146
57,146
58,145
59,145
60,145
61,144
62,143
63,142
64,139
65,138
66,135
67,132
68,130
69,127
70,127
71,126
72,123
73,120
74,116
75,114
76,112
77,110
78,107
79,107
80,105
81,104
82,104
83,103
84,101
85,100
86,99
87,99
88,96
89,96
90,95
91,91
92,91
93,88
94,88
95,87
96,85
97,84
98,81
99,79
100,77
