round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,195
26,194
27,191
28,189
29,183
30,178
31,174
32,172
33,171
34,171
35,170
36,168
37,165
38,164
39,164
40,160
41,160
42,160
43,158
44,156
45,154
46,153
47,152
48,150
49,149
50,147
51,146
52,144
53,142
54,141
55,138
56,138
57,137
58,134
59,132
60,130
61,129
62,127
63,124
64,121
65,119
66,118
67,117
68,117
69,117
70,115
71,111
72,108
73,106
74,106
75,106
76,103
77,102
78,101
79,98
80,94
81,92
82,91
83,90
84,88
85,86
86,83
87,80
88,79
89,77
90,76
91,73
92,68
93,67
94,66
95,66
96,63
97,61
98,59
99,57
100,53
