round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,199
10,197
11,197
12,196
13,195
14,195
15,194
16,193
17,191
18,190
19,190
20,190
21,189
22,189
23,188
24,188
25,187
26,186
27,185
28,181
29,181
30,179
31,178
32,177
33,177
34,176
35,174
36,172
37,170
38,167
39,167
40,166
41,166
42,166
43,164
44,164
45,163
46,162
47,162
48,161
49,161
50,160
51,160
52,159
53,159
54,158
55,157
56,156
57,156
58,155
59,155
60,155
61,155
62,155
63,154
64,153
65,153
66,153
67,151
68,149
69,148
70,146
71,144
72,144
73,141
74,141
75,139
76,139
77,138
78,138
79,138
80,138
81,135
82,134
83,133
84,131
85,130
86,130
87,129
88,127
89,125
90,123
91,121
92,119
93,117
94,115
95,112
96,111
97,110
98,108
99,106
100,106
