round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,199
11,197
12,197
13,196
14,195
15,195
16,195
17,195
18,195
19,194
20,192
21,192
22,192
23,191
24,190
25,187
26,185
27,184
28,183
29,180
30,179
31,177
32,177
33,175
34,172
35,172
36,168
37,165
38,164
39,164
40,163
41,158
42,157
43,157
44,157
45,155
46,154
47,154
48,151
49,151
50,151
51,151
52,148
53,145
54,145
55,144
56,144
57,143
58,141
59,140
60,140
61,139
62,139
63,139
64,139
65,138
66,137
67,137
68,136
69,136
70,134
71,133
72,131
73,131
74,130
75,130
76,129
77,128
78,127
79,126
80,124
81,124
82,123
83,123
84,123
85,121
86,121
87,121
88,118
89,117
90,116
91,115
92,114
93,113
94,111
95,111
96,110
97,110
98,110
99,109
100,109
