round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,197
28,196
29,195
30,194
31,191
32,191
33,191
34,191
35,191
36,188
37,186
38,184
39,184
40,183
41,182
42,181
43,181
44,181
45,180
46,179
47,178
48,178
49,178
50,177
51,175
52,174
53,172
54,170
55,168
56,168
57,168
58,166
59,166
60,165
61,165
62,165
63,164
64,164
65,163
66,162
67,159
68,158
69,157
70,156
71,156
72,156
73,154
74,154
75,151
76,150
77,149
78,149
79,148
80,147
81,146
82,144
83,144
84,143
85,143
86,142
87,141
88,138
89,138
90,137
91,135
92,133
93,132
94,131
95,131
96,129
97,129
98,128
99,126
100,126
