round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,199
22,199
23,198
24,197
25,195
26,195
27,195
28,194
29,193
30,191
31,190
32,187
33,187
34,186
35,185
36,184
37,183
38,182
39,179
40,178
41,178
42,177
43,176
44,174
45,173
46,173
47,171
48,170
49,170
50,169
51,167
52,167
53,166
54,164
55,161
56,161
57,161
58,156
59,156
60,155
61,154
62,153
63,151
64,150
65,150
66,150
67,148
68,147
69,146
70,145
71,144
72,143
73,140
74,139
75,138
76,136
77,134
78,134
79,131
80,131
81,129
82,127
83,126
84,125
85,125
86,121
87,121
88,120
89,120
90,120
91,120
92,119
93,118
94,118
95,118
96,117
97,116
98,116
99,115
100,114
