round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,199
17,199
18,199
19,198
20,198
21,196
22,194
23,190
24,189
25,185
26,179
27,179
28,174
29,171
30,171
31,169
32,167
33,165
34,162
35,160
36,158
37,156
38,153
39,148
40,148
41,145
42,142
43,140
44,138
45,137
46,134
47,129
48,128
49,127
50,123
51,122
52,118
53,115
54,109
55,107
56,102
57,94
58,89
59,88
60,86
61,82
62,81
63,79
64,76
65,73
66,71
67,69
68,62
69,59
70,56
71,54
72,54
73,51
74,51
75,49
76,49
77,46
78,46
79,44
80,42
81,42
82,42
83,42
84,41
85,41
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
