round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,198
25,197
26,196
27,194
28,190
29,189
30,188
31,186
32,184
33,184
34,183
35,181
36,177
37,177
38,177
39,174
40,171
41,171
42,170
43,168
44,167
45,166
46,166
47,164
48,162
49,159
50,158
51,156
52,155
53,155
54,153
55,152
56,149
57,149
58,147
59,146
60,144
61,142
62,142
63,140
64,137
65,137
66,132
67,131
68,129
69,126
70,126
71,124
72,121
73,117
74,114
75,114
76,113
77,111
78,110
79,109
80,108
81,106
82,104
83,103
84,101
85,99
86,95
87,94
88,93
89,93
90,91
91,90
92,88
93,87
94,87
95,86
96,85
97,83
98,82
99,80
100,77
