round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,199
11,199
12,199
13,199
14,199
15,198
16,195
17,195
18,193
19,193
20,192
21,189
22,188
23,186
24,184
25,184
26,178
27,177
28,176
29,176
30,173
31,171
32,170
33,170
34,168
35,165
36,163
37,160
38,156
39,153
40,150
41,147
42,141
43,137
44,133
45,132
46,131
47,127
48,126
49,123
50,119
51,117
52,116
53,112
54,108
55,107
56,106
57,105
58,103
59,100
60,95
61,92
62,89
63,83
64,82
65,76
66,74
67,70
68,68
69,68
70,63
71,59
72,58
73,53
74,49
75,49
76,48
77,45
78,42
79,42
80,42
81,41
82,41
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
