round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,198
17,197
18,197
19,197
20,196
21,195
22,193
23,192
24,189
25,187
26,185
27,185
28,180
29,178
30,173
31,171
32,168
33,164
34,159
35,156
36,153
37,151
38,147
39,145
40,143
41,141
42,138
43,138
44,136
45,133
46,130
47,127
48,125
49,121
50,116
51,114
52,109
53,106
54,104
55,100
56,98
57,91
58,90
59,90
60,86
61,84
62,81
63,79
64,76
65,73
66,73
67,67
68,63
69,62
70,60
71,58
72,57
73,53
74,50
75,47
76,45
77,44
78,44
79,43
80,41
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
