round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,198
15,196
16,195
17,194
18,193
19,192
20,191
21,187
22,183
23,181
24,177
25,176
26,174
27,173
28,173
29,170
30,170
31,166
32,161
33,159
34,156
35,153
36,150
37,147
38,147
39,143
40,140
41,139
42,138
43,138
44,137
45,135
46,133
47,132
48,130
49,126
50,124
51,120
52,119
53,118
54,110
55,105
56,99
57,97
58,93
59,92
60,85
61,82
62,81
63,78
64,78
65,77
66,72
67,66
68,66
69,62
70,61
71,60
72,57
73,55
74,51
75,49
76,45
77,44
78,43
79,42
80,42
81,42
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
