round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,199
19,199
20,198
21,197
22,196
23,196
24,196
25,195
26,193
27,192
28,189
29,186
30,184
31,182
32,179
33,174
34,171
35,170
36,169
37,168
38,166
39,164
40,163
41,159
42,158
43,155
44,152
45,152
46,148
47,148
48,147
49,144
50,141
51,139
52,138
53,136
54,134
55,133
56,128
57,126
58,125
59,125
60,124
61,124
62,124
63,120
64,120
65,117
66,115
67,113
68,111
69,111
70,110
71,110
72,109
73,105
74,104
75,103
76,103
77,100
78,99
79,97
80,97
81,97
82,96
83,95
84,95
85,89
86,88
87,85
88,83
89,78
90,75
91,75
92,75
93,74
94,74
95,74
96,73
97,73
98,70
99,69
100,67
