round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,198
19,198
20,198
21,197
22,196
23,195
24,195
25,192
26,192
27,188
28,186
29,184
30,182
31,182
32,180
33,177
34,176
35,174
36,172
37,170
38,167
39,164
40,161
41,160
42,160
43,156
44,153
45,150
46,148
47,147
48,147
49,145
50,144
51,142
52,139
53,137
54,137
55,132
56,131
57,125
58,125
59,123
60,123
61,123
62,120
63,118
64,118
65,116
66,115
67,115
68,113
69,112
70,109
71,109
72,109
73,107
74,103
75,100
76,97
77,94
78,94
79,94
80,92
81,88
82,88
83,87
84,87
85,87
86,86
87,84
88,84
89,82
90,80
91,79
92,79
93,78
94,76
95,76
96,76
97,76
98,75
99,74
100,72
