round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,198
26,196
27,195
28,194
29,193
30,192
31,192
32,190
33,189
34,187
35,186
36,183
37,182
38,181
39,179
40,177
41,174
42,171
43,171
44,171
45,171
46,171
47,170
48,170
49,167
50,167
51,167
52,165
53,162
54,161
55,160
56,158
57,157
58,156
59,155
60,154
61,152
62,151
63,151
64,150
65,149
66,149
67,149
68,148
69,147
70,147
71,145
72,143
73,142
74,139
75,139
76,137
77,132
78,132
79,132
80,131
81,130
82,130
83,130
84,130
85,130
86,127
87,127
88,126
89,126
90,125
91,125
92,124
93,123
94,123
95,123
96,122
97,122
98,120
99,118
100,117
