round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,199
25,198
26,193
27,191
28,187
29,186
30,186
31,185
32,183
33,182
34,179
35,177
36,177
37,176
38,176
39,174
40,174
41,172
42,172
43,171
44,171
45,170
46,166
47,166
48,166
49,166
50,165
51,165
52,162
53,161
54,161
55,161
56,161
57,159
58,158
59,158
60,158
61,157
62,155
63,154
64,154
65,152
66,152
67,150
68,149
69,148
70,146
71,145
72,145
73,145
74,145
75,143
76,141
77,141
78,139
79,139
80,138
81,137
82,136
83,135
84,133
85,131
86,129
87,127
88,125
89,123
90,121
91,119
92,119
93,118
94,115
95,113
96,111
97,110
98,110
99,108
100,107
