round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,199
22,199
23,197
24,197
25,196
26,195
27,194
28,193
29,192
30,191
31,190
32,189
33,189
34,188
35,188
36,188
37,186
38,183
39,181
40,180
41,176
42,175
43,173
44,173
45,172
46,171
47,170
48,170
49,169
50,168
51,167
52,164
53,164
54,163
55,162
56,162
57,162
58,160
59,160
60,157
61,157
62,156
63,155
64,155
65,152
66,152
67,152
68,152
69,151
70,149
71,148
72,145
73,144
74,143
75,142
76,142
77,141
78,140
79,140
80,140
81,137
82,136
83,133
84,132
85,130
86,129
87,128
88,127
89,124
90,122
91,122
92,121
93,119
94,118
95,116
96,116
97,116
98,115
99,115
100,114
