round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,199
15,199
16,199
17,199
18,199
19,196
20,196
21,196
22,196
23,194
24,194
25,191
26,190
27,189
28,186
29,186
30,186
31,185
32,182
33,181
34,180
35,179
36,178
37,175
38,174
39,171
40,166
41,165
42,165
43,164
44,164
45,163
46,161
47,160
48,156
49,154
50,151
51,150
52,148
53,147
54,144
55,143
56,139
57,136
58,134
59,134
60,129
61,127
62,124
63,122
64,121
65,117
66,116
67,115
68,115
69,114
70,112
71,112
72,111
73,109
74,107
75,107
76,107
77,107
78,106
79,106
80,106
81,104
82,102
83,102
84,102
85,102
86,102
87,100
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
