round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,197
22,197
23,195
24,194
25,193
26,191
27,189
28,188
29,186
30,183
31,180
32,179
33,177
34,177
35,172
36,170
37,169
38,167
39,167
40,166
41,163
42,161
43,159
44,158
45,157
46,156
47,156
48,154
49,152
50,152
51,152
52,151
53,149
54,146
55,144
56,141
57,141
58,139
59,134
60,133
61,132
62,131
63,131
64,130
65,130
66,128
67,125
68,122
69,121
70,120
71,117
72,117
73,116
74,113
75,112
76,110
77,110
78,109
79,107
80,107
81,107
82,105
83,104
84,102
85,102
86,102
87,102
88,102
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
