round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,195
28,195
29,194
30,192
31,191
32,191
33,187
34,185
35,184
36,184
37,184
38,184
39,179
40,178
41,178
42,176
43,176
44,176
45,174
46,173
47,173
48,173
49,173
50,172
51,170
52,168
53,168
54,167
55,165
56,163
57,162
58,162
59,162
60,159
61,159
62,159
63,159
64,158
65,156
66,155
67,155
68,155
69,155
70,154
71,153
72,153
73,151
74,149
75,149
76,148
77,147
78,144
79,143
80,140
81,140
82,139
83,139
84,139
85,138
86,137
87,136
88,135
89,135
90,134
91,132
92,130
93,128
94,128
95,127
96,127
97,126
98,125
99,123
100,122
