round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,199
28,199
29,197
30,195
31,195
32,195
33,194
34,193
35,193
36,193
37,192
38,192
39,189
40,187
41,186
42,185
43,185
44,184
45,180
46,178
47,177
48,176
49,174
50,172
51,171
52,168
53,168
54,165
55,165
56,163
57,163
58,162
59,161
60,158
61,158
62,158
63,158
64,158
65,157
66,156
67,156
68,154
69,153
70,153
71,151
72,151
73,149
74,149
75,146
76,143
77,141
78,141
79,140
80,140
81,138
82,137
83,137
84,136
85,134
86,134
87,134
88,134
89,132
90,132
91,131
92,129
93,128
94,127
95,126
96,125
97,125
98,125
99,123
100,123
