round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,199
17,197
18,194
19,194
20,192
21,189
22,188
23,188
24,187
25,187
26,187
27,186
28,184
29,183
30,181
31,180
32,180
33,178
34,176
35,175
36,173
37,171
38,171
39,168
40,167
41,164
42,164
43,162
44,160
45,160
46,157
47,155
48,155
49,153
50,152
51,150
52,148
53,146
54,143
55,141
56,138
57,137
58,135
59,135
60,134
61,133
62,133
63,131
64,129
65,127
66,126
67,125
68,124
69,121
70,121
71,121
72,120
73,118
74,117
75,113
76,111
77,111
78,110
79,109
80,109
81,108
82,107
83,107
84,107
85,106
86,106
87,106
88,104
89,104
90,102
91,102
92,101
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
