round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,198
23,198
24,197
25,195
26,194
27,193
28,192
29,189
30,188
31,188
32,188
33,188
34,188
35,186
36,185
37,184
38,181
39,181
40,180
41,178
42,178
43,178
44,177
45,176
46,174
47,173
48,173
49,171
50,170
51,170
52,168
53,167
54,167
55,166
56,165
57,163
58,163
59,161
60,160
61,159
62,157
63,154
64,153
65,153
66,152
67,151
68,150
69,149
70,144
71,144
72,143
73,141
74,138
75,137
76,135
77,132
78,131
79,129
80,129
81,129
82,129
83,128
84,128
85,128
86,125
87,124
88,123
89,122
90,122
91,121
92,120
93,120
94,119
95,118
96,117
97,117
98,116
99,114
100,113
