round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,198
25,197
26,197
27,195
28,193
29,193
30,191
31,190
32,188
33,187
34,187
35,187
36,187
37,186
38,185
39,181
40,181
41,179
42,177
43,174
44,173
45,173
46,173
47,172
48,172
49,171
50,170
51,169
52,167
53,167
54,164
55,162
56,162
57,160
58,159
59,159
60,158
61,157
62,157
63,157
64,155
65,155
66,154
67,154
68,152
69,149
70,147
71,145
72,145
73,143
74,143
75,143
76,139
77,139
78,135
79,133
80,131
81,129
82,128
83,128
84,127
85,126
86,122
87,122
88,122
89,121
90,120
91,118
92,118
93,118
94,117
95,117
96,115
97,113
98,113
99,113
100,112
