round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,199
20,198
21,198
22,198
23,198
24,198
25,195
26,193
27,193
28,193
29,190
30,190
31,189
32,187
33,185
34,183
35,183
36,182
37,182
38,181
39,180
40,179
41,178
42,178
43,177
44,176
45,174
46,171
47,170
48,170
49,168
50,167
51,167
52,165
53,164
54,164
55,164
56,164
57,164
58,163
59,163
60,162
61,162
62,160
63,157
64,156
65,155
66,155
67,151
68,150
69,146
70,145
71,145
72,143
73,143
74,142
75,141
76,141
77,141
78,139
79,138
80,137
81,137
82,137
83,134
84,133
85,132
86,128
87,126
88,126
89,125
90,124
91,122
92,121
93,120
94,117
95,116
96,115
97,115
98,114
99,114
100,113
