round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,198
23,198
24,198
25,198
26,197
27,196
28,195
29,195
30,195
31,192
32,192
33,192
34,191
35,191
36,189
37,189
38,188
39,188
40,186
41,182
42,180
43,177
44,174
45,174
46,173
47,172
48,169
49,168
50,164
51,163
52,163
53,163
54,160
55,159
56,158
57,157
58,155
59,155
60,154
61,154
62,154
63,153
64,151
65,150
66,150
67,149
68,148
69,146
70,146
71,145
72,144
73,144
74,142
75,141
76,139
77,138
78,135
79,134
80,133
81,132
82,130
83,130
84,128
85,127
86,126
87,126
88,125
89,122
90,122
91,119
92,118
93,118
94,117
95,114
96,114
97,114
98,113
99,113
100,112
